Date,Close
2012-12-31,354.04
2013-01-02,361.99
2013-01-03,362.2
2013-01-04,369.35
2013-01-07,367.74
2013-01-08,367.02
2013-01-09,369.43
2013-01-10,371.11
2013-01-11,370.37
2013-01-14,361.99
2013-01-15,362.83
2013-01-16,357.95
2013-01-17,356.02
2013-01-18,352.61
2013-01-22,351.79
2013-01-23,371.12
2013-01-24,377.48
2013-01-25,377.21
2013-01-28,375.74
2013-01-29,377.22
2013-01-30,377.29
2013-01-31,378.22
2013-02-01,388.19
2013-02-04,379.89
2013-02-05,383.25
2013-02-06,385.47
2013-02-07,387.36
2013-02-08,393.08
2013-02-11,391.6
2013-02-12,390.74
2013-02-13,391.82
2013-02-14,394.3
2013-02-15,396.84
2013-02-19,403.83
2013-02-20,396.63
2013-02-21,398.16
2013-02-22,400.26
2013-02-25,395.78
2013-02-26,395.46
2013-02-27,400.29
2013-02-28,401.0
2013-03-01,403.5
2013-03-04,411.16
2013-03-05,419.72
2013-03-06,416.11
2013-03-07,416.72
2013-03-08,416.18
2013-03-11,417.83
2013-03-12,414.22
2013-03-13,413.07
2013-03-14,411.18
2013-03-15,407.56
2013-03-18,404.3
2013-03-19,406.07
2013-03-20,407.76
2013-03-21,406.04
2013-03-22,405.56
2013-03-25,405.23
2013-03-26,406.62
2013-03-27,401.73
2013-03-28,397.49
2013-04-01,401.0
2013-04-02,406.93
2013-04-03,403.5
2013-04-04,397.93
2013-04-05,391.92
2013-04-08,387.81
2013-04-09,389.21
2013-04-10,395.49
2013-04-11,395.59
2013-04-12,395.42
2013-04-15,391.36
2013-04-16,397.08
2013-04-17,391.67
2013-04-18,383.34
2013-04-19,400.34
2013-04-22,400.46
2013-04-23,404.35
2013-04-24,407.13
2013-04-25,404.95
2013-04-26,401.11
2013-04-29,409.94
2013-04-30,412.7
2013-05-01,410.63
2013-05-02,415.22
2013-05-03,423.28
2013-05-06,431.21
2013-05-07,429.04
2013-05-08,437.25
2013-05-09,436.18
2013-05-10,440.56
2013-05-13,439.2
2013-05-14,443.99
2013-05-15,458.4
2013-05-16,452.39
2013-05-17,455.05
2013-05-20,454.72
2013-05-21,453.94
2013-05-22,445.16
2013-05-23,441.84
2013-05-24,437.1
2013-05-28,441.08
2013-05-29,434.59
2013-05-30,435.82
2013-05-31,436.05
2013-06-03,434.25
2013-06-04,429.98
2013-06-05,430.28
2013-06-06,432.75
2013-06-07,440.31
2013-06-10,445.56
2013-06-11,440.35
2013-06-12,436.43
2013-06-13,438.94
2013-06-14,437.96
2013-06-17,443.57
2013-06-18,450.76
2013-06-19,450.79
2013-06-20,442.81
2013-06-21,440.91
2013-06-24,435.33
2013-06-25,433.53
2013-06-26,437.26
2013-06-27,438.97
2013-06-28,440.63
2013-07-01,444.38
2013-07-02,441.6
2013-07-03,443.66
2013-07-05,447.19
2013-07-08,453.0
2013-07-09,453.07
2013-07-10,453.45
2013-07-11,460.58
2013-07-12,461.96
2013-07-15,462.81
2013-07-16,460.27
2013-07-17,459.73
2013-07-18,455.8
2013-07-19,448.75
2013-07-22,455.81
2013-07-23,452.35
2013-07-24,451.9
2013-07-25,444.29
2013-07-26,443.12
2013-07-29,441.58
2013-07-30,445.91
2013-07-31,444.32
2013-08-01,452.56
2013-08-02,453.74
2013-08-05,452.95
2013-08-06,448.73
2013-08-07,445.77
2013-08-08,446.78
2013-08-09,445.65
2013-08-12,443.2
2013-08-13,441.07
2013-08-14,435.34
2013-08-15,430.26
2013-08-16,428.88
2013-08-19,433.26
2013-08-20,433.14
2013-08-21,435.1
2013-08-22,437.29
2013-08-23,435.54
2013-08-26,433.63
2013-08-27,425.5
2013-08-28,424.7
2013-08-29,428.14
2013-08-30,423.87
2013-09-03,430.62
2013-09-04,436.25
2013-09-05,440.22
2013-09-06,440.23
2013-09-09,444.47
2013-09-10,444.78
2013-09-11,448.54
2013-09-12,446.98
2013-09-13,444.98
2013-09-16,444.32
2013-09-17,443.5
2013-09-18,452.11
2013-09-19,449.64
2013-09-20,452.01
2013-09-23,443.69
2013-09-24,443.86
2013-09-25,439.05
2013-09-26,439.52
2013-09-27,438.63
2013-09-30,438.39
2013-10-01,443.94
2013-10-02,444.44
2013-10-03,438.48
2013-10-04,436.61
2013-10-07,433.3
2013-10-08,427.26
2013-10-09,428.36
2013-10-10,434.55
2013-10-11,436.43
2013-10-14,438.49
2013-10-15,441.45
2013-10-16,449.46
2013-10-17,444.84
2013-10-18,506.21
2013-10-21,502.15
2013-10-22,504.0
2013-10-23,516.22
2013-10-24,513.29
2013-10-25,508.11
2013-10-28,508.01
2013-10-29,518.64
2013-10-30,515.73
2013-10-31,515.81
2013-11-01,514.03
2013-11-04,513.57
2013-11-05,511.27
2013-11-06,511.89
2013-11-07,504.48
2013-11-08,508.52
2013-11-11,505.8
2013-11-12,506.4
2013-11-13,516.75
2013-11-14,518.13
2013-11-15,517.3
2013-11-18,516.29
2013-11-19,513.11
2013-11-20,511.67
2013-11-21,517.55
2013-11-22,516.46
2013-11-25,523.49
2013-11-26,529.73
2013-11-27,532.09
2013-11-29,530.33
2013-12-02,527.77
2013-12-03,527.16
2013-12-04,529.62
2013-12-05,529.2
2013-12-06,535.47
2013-12-09,539.61
2013-12-10,542.87
2013-12-11,539.18
2013-12-12,535.52
2013-12-13,530.93
2013-12-16,537.03
2013-12-17,535.47
2013-12-18,542.92
2013-12-19,543.65
2013-12-20,550.86
2013-12-23,558.11
2013-12-24,556.48
2013-12-26,559.29
2013-12-27,559.76
2013-12-30,555.29
2013-12-31,560.92
2014-01-02,557.12
2014-01-03,553.05
2014-01-06,559.22
2014-01-07,570.0
2014-01-08,571.19
2014-01-09,565.69
2014-01-10,565.66
2014-01-13,562.05
2014-01-14,575.28
2014-01-15,574.88
2014-01-16,578.69
2014-01-17,575.84
2014-01-21,582.43
2014-01-22,583.09
2014-01-23,580.63
2014-01-24,562.48
2014-01-27,551.17
2014-01-28,562.07
2014-01-29,554.01
2014-01-30,568.26
2014-01-31,591.08
2014-02-03,567.28
2014-02-04,569.65
2014-02-05,572.17
2014-02-06,580.56
2014-02-07,589.31
